DATE;TIME;Sensor1;Sensor2;Sensor3;Sensor4
2024-07-21;11:34:00;20,005;20,182;20,355;20,1
2024-07-21;11:39:00;20,248;20,374;20,291;20,209
2024-07-21;11:44:00;20,576;20,597;20,423;20,404
2024-07-21;11:49:00;20,27;20,452;20,361;20,445
2024-07-21;11:54:00;20,048;20,228;20,424;20,353
2024-07-21;11:59:00;19,956;20,11;20,5;20,25
2024-07-21;12:04:00;19,865;19,959;20,525;20,186
2024-07-21;12:09:00;19,807;19,868;20,5;20,108
2024-07-21;12:14:00;19,719;19,825;20,486;20
2024-07-21;12:19:00;19,897;20,091;20,302;20,031
2024-07-21;12:24:00;20,168;20,301;20,25;20,148
2024-07-21;12:29:00;20,464;20,521;20,347;20,318
2024-07-21;12:34:00;20,493;20,595;20,332;20,49
2024-07-21;12:39:00;20,105;20,334;20,251;20,385
2024-07-21;12:44:00;19,948;20,175;20,287;20,252
2024-07-21;12:49:00;19,86;20,106;20,362;20,25
2024-07-21;12:54:00;19,706;20,041;20,35;20,134
2024-07-21;12:59:00;19,655;19,961;20,289;20,12
2024-07-21;13:04:00;19,562;19,9;20,217;20,016
2024-07-21;13:09:00;19,504;19,847;20,124;20
2024-07-21;13:14:00;19,419;19,788;20,125;19,975
2024-07-21;13:19:00;19,457;19,764;20,18;19,875
2024-07-21;13:24:00;19,638;19,924;20,121;19,897
2024-07-21;13:29:00;19,931;20,169;20,005;20,032
2024-07-21;13:34:00;20,244;20,359;20,057;20,188
2024-07-21;13:39:00;20,559;20,615;20,222;20,373
2024-07-21;13:44:00;20,317;20,563;20,163;20,464
2024-07-21;13:49:00;19,979;20,335;20,012;20,345
2024-07-21;13:54:00;19,849;20,233;20,035;20,25
2024-07-21;13:59:00;19,751;20,164;20;20,159
2024-07-21;14:04:00;19,649;20,091;19,992;20,12
2024-07-21;14:09:00;19,696;20,047;20,043;20,12
2024-07-21;14:14:00;19,627;20,01;20,101;20,074
2024-07-21;14:19:00;19,546;19,955;20,011;20
2024-07-21;14:24:00;19,522;19,918;19,961;20
2024-07-21;14:29:00;19,544;19,869;19,969;20
2024-07-21;14:34:00;19,505;19,85;20,009;19,996
2024-07-21;14:39:00;19,459;19,804;20,043;19,895
2024-07-21;14:44:00;19,468;19,755;20,128;19,87
2024-07-21;14:49:00;19,446;19,756;20,069;19,87
2024-07-21;14:54:00;19,344;19,712;19,965;19,84
2024-07-21;14:59:00;19,325;19,689;19,93;19,858
2024-07-21;15:04:00;19,325;19,711;19,916;19,87
2024-07-21;15:09:00;19,382;19,675;20,045;19,87
2024-07-21;15:14:00;19,398;19,771;19,963;19,87
2024-07-21;15:19:00;19,793;20,052;19,924;19,979
2024-07-21;15:24:00;20,116;20,301;20;20,182
2024-07-21;15:29:00;20,451;20,552;20,158;20,388
2024-07-21;15:34:00;20,292;20,62;20,135;20,5
2024-07-21;15:39:00;19,994;20,437;20,119;20,441
2024-07-21;15:44:00;19,966;20,351;20,171;20,37
2024-07-21;15:49:00;19,952;20,258;20,343;20,357
2024-07-21;15:54:00;19,783;20,177;20,228;20,25
2024-07-21;15:59:00;19,698;20,065;20,252;20,24
2024-07-21;16:04:00;19,741;19,967;20,37;20,12
2024-07-21;16:09:00;19,669;19,917;20,319;20,081
2024-07-21;16:14:00;19,619;19,869;20,324;20
2024-07-21;16:19:00;19,593;19,799;20,248;20
2024-07-21;16:24:00;19,606;19,804;20,25;19,944
2024-07-21;16:29:00;19,879;20,097;20,204;20,008
2024-07-21;16:34:00;20,186;20,284;20,224;20,144
2024-07-21;16:39:00;20,462;20,485;20,272;20,307
2024-07-21;16:44:00;20,435;20,599;20,279;20,37
2024-07-21;16:49:00;20,035;20,261;20,237;20,33
2024-07-21;16:54:00;19,876;20,107;20,211;20,219
2024-07-21;16:59:00;19,78;20,01;20,25;20,12
2024-07-21;17:04:00;19,689;19,891;20,328;20,105
2024-07-21;17:09:00;19,691;19,771;20,37;20
2024-07-21;17:14:00;19,68;19,884;20,298;20
2024-07-21;17:19:00;19,924;20,146;20,221;20,036
2024-07-21;17:24:00;20,245;20,358;20,284;20,177
2024-07-21;17:29:00;20,557;20,629;20,423;20,353
2024-07-21;17:34:00;20,267;20,478;20,242;20,423
2024-07-21;17:39:00;19,998;20,207;20,322;20,31
2024-07-21;17:44:00;19,884;20,045;20,39;20,186
2024-07-21;17:49:00;19,82;19,903;20,463;20,119
2024-07-21;17:54:00;19,842;19,834;20,504;20,002
2024-07-21;17:59:00;19,846;20,069;20,33;20,003
2024-07-21;18:04:00;20,091;20,257;20,252;20,12
2024-07-21;18:09:00;20,432;20,476;20,363;20,289
2024-07-21;18:14:00;20,567;20,6;20,427;20,448
2024-07-21;18:19:00;20,166;20,306;20,398;20,369
2024-07-21;18:24:00;20;20,136;20,5;20,25
2024-07-21;18:29:00;19,978;19,939;20,61;20,132
2024-07-21;18:34:00;19,819;19,866;20,532;20,052
2024-07-21;18:39:00;19,808;19,976;20,382;20
2024-07-21;18:44:00;20,021;20,245;20,25;20,106
2024-07-21;18:49:00;20,282;20,44;20,262;20,246
2024-07-21;18:54:00;20,579;20,641;20,378;20,437
2024-07-21;18:59:00;20,275;20,421;20,367;20,439
2024-07-21;19:04:00;20,047;20,204;20,452;20,346
2024-07-21;19:09:00;19,87;20,03;20,456;20,213
2024-07-21;19:14:00;19,812;19,847;20,508;20,096
2024-07-21;19:19:00;19,74;19,824;20,477;20
2024-07-21;19:24:00;19,915;20,112;20,37;20,032
2024-07-21;19:29:00;20,198;20,314;20,37;20,159
2024-07-21;19:34:00;20,5;20,521;20,481;20,32
2024-07-21;19:39:00;20,509;20,564;20,491;20,468
2024-07-21;19:44:00;20,212;20,243;20,576;20,37
2024-07-21;19:49:00;20,081;20,078;20,62;20,264
2024-07-21;19:54:00;20,02;19,887;20,645;20,135
2024-07-21;19:59:00;19,941;19,76;20,711;20,003
2024-07-21;20:04:00;19,889;19,927;20,54;20
2024-07-21;20:09:00;20,03;20,195;20,3;20,054
2024-07-21;20:14:00;20,289;20,406;20,336;20,196
2024-07-21;20:19:00;20,604;20,64;20,488;20,393
2024-07-21;20:24:00;20,327;20,441;20,435;20,436
2024-07-21;20:29:00;20,003;20,202;20,455;20,337
2024-07-21;20:34:00;19,925;20,007;20,507;20,211
2024-07-21;20:39:00;19,955;19,9;20,62;20,089
2024-07-21;20:44:00;19,85;19,803;20,559;20
2024-07-21;20:49:00;19,882;20,013;20,437;20
2024-07-21;20:54:00;20,052;20,235;20,265;20,091
2024-07-21;20:59:00;20,338;20,437;20,382;20,241
2024-07-21;21:04:00;20,6;20,69;20,484;20,441
2024-07-21;21:09:00;20,289;20,413;20,447;20,44
2024-07-21;21:14:00;19,994;20,189;20,504;20,303
2024-07-21;21:19:00;19,96;20,001;20,586;20,197
2024-07-21;21:24:00;19,905;19,86;20,62;20,12
2024-07-21;21:29:00;19,826;19,825;20,596;20,005
2024-07-21;21:34:00;19,951;20,115;20,399;20,037
2024-07-21;21:39:00;20,177;20,333;20,313;20,165
2024-07-21;21:44:00;20,493;20,555;20,467;20,328
2024-07-21;21:49:00;20,419;20,566;20,427;20,482
2024-07-21;21:54:00;20,062;20,259;20,385;20,368
2024-07-21;21:59:00;19,92;20,052;20,446;20,249
2024-07-21;22:04:00;19,937;19,91;20,615;20,123
2024-07-21;22:09:00;19,864;19,77;20,62;20,01
2024-07-21;22:14:00;19,89;20,007;20,417;20
2024-07-21;22:19:00;20,079;20,247;20,294;20,091
2024-07-21;22:24:00;20,373;20,457;20,391;20,262
2024-07-21;22:29:00;20,575;20,633;20,475;20,44
2024-07-21;22:34:00;20,245;20,331;20,48;20,396
2024-07-21;22:39:00;20,021;20,148;20,533;20,299
2024-07-21;22:44:00;19,829;19,966;20,461;20,187
2024-07-21;22:49:00;19,776;19,787;20,5;20,059
2024-07-21;22:54:00;19,845;19,917;20,461;20
2024-07-21;22:59:00;20,033;20,192;20,348;20,075
2024-07-21;23:04:00;20,298;20,408;20,373;20,216
2024-07-21;23:09:00;20,606;20,642;20,5;20,411
2024-07-21;23:14:00;20,395;20,476;20,468;20,466
2024-07-21;23:19:00;20,181;20,184;20,598;20,37
2024-07-21;23:24:00;20,043;20,004;20,627;20,256
2024-07-21;23:29:00;19,955;19,885;20,667;20,133
2024-07-21;23:34:00;19,876;19,738;20,62;19,966
2024-07-21;23:39:00;19,94;20,01;20,52;19,965
2024-07-21;23:44:00;20,056;20,227;20,361;20,088
2024-07-21;23:49:00;20,35;20,438;20,383;20,256
2024-07-21;23:54:00;20,587;20,622;20,479;20,431
2024-07-21;23:59:00;20,321;20,383;20,45;20,419
2024-07-22;00:04:00;20,041;20,142;20,504;20,288
2024-07-22;00:09:00;19,95;19,952;20,62;20,208
2024-07-22;00:14:00;19,889;19,764;20,62;20,055
2024-07-22;00:19:00;19,908;19,951;20,514;20
2024-07-22;00:24:00;20,075;20,183;20,37;20,071
2024-07-22;00:29:00;20,305;20,398;20,374;20,219
2024-07-22;00:34:00;20,589;20,647;20,494;20,414
2024-07-22;00:39:00;20,31;20,475;20,385;20,457
2024-07-22;00:44:00;20,058;20,167;20,481;20,334
2024-07-22;00:49:00;20,044;19,952;20,669;20,207
2024-07-22;00:54:00;19,874;19,87;20,608;20,101
2024-07-22;00:59:00;19,887;20,06;20,439;20,09
2024-07-22;01:04:00;20,151;20,27;20,37;20,147
2024-07-22;01:09:00;20,382;20,486;20,37;20,3
2024-07-22;01:14:00;20,596;20,675;20,425;20,468
2024-07-22;01:19:00;20,36;20,372;20,495;20,431
2024-07-22;01:24:00;20,056;20,163;20,509;20,314
2024-07-22;01:29:00;19,982;19,939;20,592;20,175
2024-07-22;01:34:00;19,982;19,764;20,638;20,027
2024-07-22;01:39:00;20,004;20,03;20,612;20
2024-07-22;01:44:00;20,161;20,272;20,5;20,105
2024-07-22;01:49:00;20,413;20,47;20,5;20,279
2024-07-22;01:54:00;20,636;20,644;20,555;20,439
2024-07-22;01:59:00;20,351;20,406;20,462;20,449
2024-07-22;02:04:00;20,123;20,154;20,62;20,311
2024-07-22;02:09:00;20,094;19,912;20,736;20,161
2024-07-22;02:14:00;19,989;19,77;20,75;20,043
2024-07-22;02:19:00;19,934;19,972;20,592;20
2024-07-22;02:24:00;20,065;20,223;20,371;20,075
2024-07-22;02:29:00;20,306;20,389;20,374;20,214
2024-07-22;02:34:00;20,614;20,61;20,499;20,396
2024-07-22;02:39:00;20,453;20,434;20,541;20,468
2024-07-22;02:44:00;20,142;20,153;20,587;20,355
2024-07-22;02:49:00;20,025;19,951;20,679;20,196
2024-07-22;02:54:00;19,972;19,832;20,672;20,065
2024-07-22;02:59:00;20,049;20,164;20,534;20,116
2024-07-22;03:04:00;20,242;20,362;20,408;20,202
2024-07-22;03:09:00;20,51;20,586;20,503;20,367
2024-07-22;03:14:00;20,526;20,601;20,536;20,5
2024-07-22;03:19:00;20,193;20,264;20,515;20,404
2024-07-22;03:24:00;20,171;19,985;20,707;20,221
2024-07-22;03:29:00;20,082;19,827;20,75;20,061
2024-07-22;03:34:00;20,01;19,727;20,722;19,919
2024-07-22;03:39:00;20,068;20,063;20,547;19,98
2024-07-22;03:44:00;20,172;20,275;20,377;20,102
2024-07-22;03:49:00;20,42;20,495;20,428;20,288
2024-07-22;03:54:00;20,613;20,651;20,501;20,454
2024-07-22;03:59:00;20,347;20,312;20,553;20,429
2024-07-22;04:04:00;20,148;20,008;20,691;20,289
2024-07-22;04:09:00;19,986;19,847;20,75;20,124
2024-07-22;04:14:00;19,947;19,888;20,653;20
2024-07-22;04:19:00;20,049;20,159;20,456;20,055
2024-07-22;04:24:00;20,25;20,358;20,385;20,182
2024-07-22;04:29:00;20,538;20,596;20,511;20,359
2024-07-22;04:34:00;20,494;20,512;20,532;20,488
2024-07-22;04:39:00;20,171;20,135;20,568;20,328
2024-07-22;04:44:00;20,008;19,932;20,586;20,157
2024-07-22;04:49:00;19,967;19,878;20,614;20,004
2024-07-22;04:54:00;20,007;20,166;20,412;20,084
2024-07-22;04:59:00;20,226;20,347;20,37;20,174
2024-07-22;05:04:00;20,472;20,6;20,377;20,348
2024-07-22;05:09:00;20,593;20,654;20,48;20,5
2024-07-22;05:14:00;20,228;20,28;20,531;20,417
2024-07-22;05:19:00;20,097;20,033;20,62;20,25
2024-07-22;05:24:00;19,962;19,848;20,62;20,086
2024-07-22;05:29:00;20,042;20,048;20,576;20,038
2024-07-22;05:34:00;20,154;20,301;20,441;20,141
2024-07-22;05:39:00;20,393;20,488;20,494;20,29
2024-07-22;05:44:00;20,612;20,648;20,556;20,449
2024-07-22;05:49:00;20,326;20,378;20,55;20,442
2024-07-22;05:54:00;20,199;20,054;20,75;20,264
2024-07-22;05:59:00;20,074;19,939;20,731;20,123
2024-07-22;06:04:00;20,025;19,915;20,665;20,01
2024-07-22;06:09:00;20,107;20,21;20,453;20,119
2024-07-22;06:14:00;20,28;20,427;20,402;20,218
2024-07-22;06:19:00;20,558;20,593;20,535;20,376
2024-07-22;06:24:00;20,502;20,549;20,549;20,479
2024-07-22;06:29:00;20,187;20,184;20,618;20,347
2024-07-22;06:34:00;20,071;19,939;20,722;20,192
2024-07-22;06:39:00;20,014;19,772;20,75;20,001
2024-07-22;06:44:00;20,015;20,059;20,543;20
2024-07-22;06:49:00;20,176;20,295;20,466;20,115
2024-07-22;06:54:00;20,409;20,512;20,5;20,292
2024-07-22;06:59:00;20,596;20,66;20,542;20,454
2024-07-22;07:04:00;20,306;20,287;20,581;20,41
2024-07-22;07:09:00;20,097;20,045;20,701;20,277
2024-07-22;07:14:00;19,986;19,834;20,743;20,069
2024-07-22;07:19:00;20,038;20,107;20,565;20,051
2024-07-22;07:24:00;20,176;20,305;20,478;20,15
2024-07-22;07:29:00;20,423;20,524;20,5;20,306
2024-07-22;07:34:00;20,62;20,674;20,504;20,473
2024-07-22;07:39:00;20,314;20,35;20,504;20,447
2024-07-22;07:44:00;20,149;20,046;20,628;20,297
2024-07-22;07:49:00;20,036;19,822;20,744;20,09
2024-07-22;07:54:00;19,973;19,878;20,621;20
2024-07-22;07:59:00;20,042;20,216;20,411;20,081
2024-07-22;08:04:00;20,264;20,394;20,402;20,212
2024-07-22;08:09:00;20,621;20,613;20,6;20,389
2024-07-22;08:14:00;20,472;20,54;20,527;20,48
2024-07-22;08:19:00;20,194;20,209;20,543;20,342
2024-07-22;08:24:00;20,125;19,925;20,686;20,19
2024-07-22;08:29:00;20,074;19,757;20,75;20,042
2024-07-22;08:34:00;20,072;20,047;20,563;20,008
2024-07-22;08:39:00;20,187;20,331;20,38;20,134
2024-07-22;08:44:00;20,436;20,531;20,452;20,299
2024-07-22;08:49:00;20,661;20,648;20,592;20,459
2024-07-22;08:54:00;20,294;20,367;20,509;20,41
2024-07-22;08:59:00;20,163;20,109;20,59;20,284
2024-07-22;09:04:00;20,112;19,937;20,709;20,173
2024-07-22;09:09:00;20,027;19,765;20,698;19,997
2024-07-22;09:14:00;20,08;20,024;20,603;19,996
2024-07-22;09:19:00;20,186;20,286;20,387;20,121
2024-07-22;09:24:00;20,452;20,478;20,377;20,281
2024-07-22;09:29:00;20,629;20,634;20,465;20,437
2024-07-22;09:34:00;20,236;20,353;20,331;20,391
2024-07-22;09:39:00;20,07;20,159;20,491;20,3
2024-07-22;09:44:00;19,892;20,026;20,44;20,193
2024-07-22;09:49:00;19,946;19,981;20,5;20,12
2024-07-22;09:54:00;19,9;19,816;20,52;20,027
2024-07-22;09:59:00;20,011;19,795;20,557;19,929
2024-07-22;10:04:00;19,941;19,94;20,417;19,897
2024-07-22;10:09:00;20,031;20,204;20,25;20,039
2024-07-22;10:14:00;20,289;20,408;20,25;20,193
2024-07-22;10:19:00;20,501;20,577;20,27;20,35
2024-07-22;10:24:00;20,539;20,653;20,295;20,497
2024-07-22;10:29:00;20,128;20,36;20,213;20,422
2024-07-22;10:34:00;20,034;20,155;20,389;20,264
2024-07-22;10:39:00;19,879;20,01;20,37;20,123
2024-07-22;10:44:00;19,837;19,834;20,444;20,008
2024-07-22;10:49:00;19,835;19,739;20,5;19,859
2024-07-22;10:54:00;19,779;19,808;20,384;19,79
2024-07-22;10:59:00;19,901;20,155;20,163;19,945
2024-07-22;11:04:00;20,165;20,351;20,12;20,116
2024-07-22;11:09:00;20,449;20,518;20,216;20,292
2024-07-22;11:14:00;20,517;20,674;20,286;20,471
2024-07-22;11:19:00;20,159;20,397;20,205;20,402
2024-07-22;11:24:00;19,957;20,211;20,19;20,282
2024-07-22;11:29:00;19,86;20,091;20,179;20,175
2024-07-22;11:34:00;19,788;20,013;20,23;20,12
2024-07-22;11:39:00;19,739;19,912;20,277;20,014
2024-07-22;11:44:00;19,647;19,787;20,308;19,975
2024-07-22;11:49:00;19,757;20,009;20,261;19,942
2024-07-22;11:54:00;19,974;20,246;20,12;20,064
2024-07-22;11:59:00;20,218;20,448;20,12;20,227
2024-07-22;12:04:00;20,511;20,638;20,248;20,412
2024-07-22;12:09:00;20,343;20,608;20,211;20,5
2024-07-22;12:14:00;19,953;20,36;20,036;20,385
2024-07-22;12:19:00;19,781;20,225;20,062;20,277
2024-07-22;12:24:00;19,729;20,126;20,128;20,25
2024-07-22;12:29:00;19,667;20,044;20,16;20,126
2024-07-22;12:34:00;19,579;19,977;20,112;20,118
2024-07-22;12:39:00;19,561;19,911;20,106;20,003
2024-07-22;12:44:00;19,462;19,878;20,02;20
2024-07-22;12:49:00;19,525;19,83;20,12;19,998
2024-07-22;12:54:00;19,497;19,792;20,043;19,87
2024-07-22;12:59:00;19,359;19,792;19,908;19,87
2024-07-22;13:04:00;19,219;19,767;19,75;19,87
2024-07-22;13:09:00;19,278;19,741;19,778;19,807
2024-07-22;13:14:00;19,246;19,739;19,735;19,779
2024-07-22;13:19:00;19,161;19,727;19,704;19,75
2024-07-22;13:24:00;19,125;19,725;19,62;19,75
2024-07-22;13:29:00;19,087;19,738;19,576;19,75
2024-07-22;13:34:00;19,107;19,705;19,578;19,75
2024-07-22;13:39:00;19,093;19,672;19,532;19,75
2024-07-22;13:44:00;19,138;19,651;19,574;19,75
2024-07-22;13:49:00;19,082;19,643;19,5;19,697
2024-07-22;13:54:00;19,059;19,655;19,382;19,633
2024-07-22;13:59:00;19,094;19,656;19,37;19,73
2024-07-22;14:04:00;19,114;19,666;19,421;19,685
2024-07-22;14:09:00;19,065;19,673;19,37;19,671
2024-07-22;14:14:00;19,048;19,645;19,341;19,651
2024-07-22;14:19:00;19,086;19,653;19,368;19,686
2024-07-22;14:24:00;19,069;19,673;19,307;19,646
2024-07-22;14:29:00;19,066;19,654;19,349;19,62
2024-07-22;14:34:00;19,062;19,627;19,347;19,62
2024-07-22;14:39:00;19,075;19,647;19,37;19,62
2024-07-22;14:44:00;19,151;19,691;19,439;19,634
2024-07-22;14:49:00;19,196;19,675;19,475;19,737
2024-07-22;14:54:00;19,177;19,709;19,484;19,748
2024-07-22;14:59:00;19,221;19,746;19,511;19,75
2024-07-22;15:04:00;19,278;19,757;19,5;19,75
2024-07-22;15:09:00;19,359;19,787;19,578;19,789
2024-07-22;15:14:00;19,432;19,844;19,62;19,87
2024-07-22;15:19:00;19,594;19,904;19,798;19,939
2024-07-22;15:24:00;19,67;19,958;19,87;20
2024-07-22;15:29:00;19,62;20,032;19,87;20,042
2024-07-22;15:34:00;19,646;20,088;19,904;20,12
2024-07-22;15:39:00;19,707;20,065;19,982;20,12
2024-07-22;15:44:00;19,715;20,097;19,96;20,12
2024-07-22;15:49:00;19,688;20,068;20;20,12
2024-07-22;15:54:00;19,641;20,02;20;20,077
2024-07-22;15:59:00;19,702;19,923;20,089;20
2024-07-22;16:04:00;19,605;19,929;20,001;20
2024-07-22;16:09:00;19,582;19,924;19,963;20
2024-07-22;16:14:00;19,618;19,859;20,029;19,877
2024-07-22;16:19:00;19,666;19,849;20,107;19,87
2024-07-22;16:24:00;19,691;19,778;20,102;19,849
2024-07-22;16:29:00;19,643;19,756;20,12;19,822
2024-07-22;16:34:00;19,583;19,715;20,12;19,754
2024-07-22;16:39:00;19,486;19,658;19,985;19,75
2024-07-22;16:44:00;19,563;19,56;20,043;19,667
2024-07-22;16:49:00;19,556;19,553;20,119;19,62
2024-07-22;16:54:00;19,586;19,493;20,112;19,578
2024-07-22;16:59:00;19,611;19,76;19,955;19,594
2024-07-22;17:04:00;20,004;20,104;19,946;19,829
2024-07-22;17:09:00;20,331;20,359;20,1;20,065
2024-07-22;17:14:00;20,49;20,525;20,206;20,243
2024-07-22;17:19:00;20,096;20,231;20,14;20,226
2024-07-22;17:24:00;19,931;20,049;20,123;20,108
2024-07-22;17:29:00;19,802;19,961;20,112;20
2024-07-22;17:34:00;19,769;19,825;20,229;19,949
2024-07-22;17:39:00;19,671;19,738;20,25;19,87
2024-07-22;17:44:00;19,603;19,681;20,245;19,783
2024-07-22;17:49:00;19,643;19,612;20,25;19,719
2024-07-22;17:54:00;19,733;19,939;20,084;19,786
2024-07-22;17:59:00;20,075;20,22;20,12;19,97
2024-07-22;18:04:00;20,403;20,461;20,213;20,183
2024-07-22;18:09:00;20,427;20,484;20,209;20,345
2024-07-22;18:14:00;20,087;20,182;20,278;20,229
2024-07-22;18:19:00;19,956;19,986;20,37;20,106
2024-07-22;18:24:00;19,871;19,878;20,37;20
2024-07-22;18:29:00;19,796;19,73;20,37;19,87
2024-07-22;18:34:00;19,773;19,725;20,37;19,75
2024-07-22;18:39:00;19,81;20,007;20,211;19,847
2024-07-22;18:44:00;20,09;20,242;20,12;20,027
2024-07-22;18:49:00;20,413;20,515;20,193;20,214
2024-07-22;18:54:00;20,377;20,528;20,198;20,37
2024-07-22;18:59:00;20,021;20,206;20,23;20,251
2024-07-22;19:04:00;19,811;20,031;20,25;20,12
2024-07-22;19:09:00;19,706;19,881;20,247;20,018
2024-07-22;19:14:00;19,727;19,739;20,342;19,92
2024-07-22;19:19:00;19,734;19,785;20,321;19,869
2024-07-22;19:24:00;19,917;20,118;20,269;19,953
2024-07-22;19:29:00;20,195;20,298;20,227;20,1
2024-07-22;19:34:00;20,477;20,576;20,25;20,312
2024-07-22;19:39:00;20,242;20,402;20,222;20,37
2024-07-22;19:44:00;19,958;20,162;20,254;20,255
2024-07-22;19:49:00;19,843;19,979;20,363;20,082
2024-07-22;19:54:00;19,799;19,841;20,37;19,966
2024-07-22;19:59:00;19,691;19,732;20,37;19,861
2024-07-22;20:04:00;19,789;19,943;20,284;19,845
2024-07-22;20:09:00;20,021;20,217;20,234;20,028
2024-07-22;20:14:00;20,307;20,472;20,247;20,201
2024-07-22;20:19:00;20,466;20,612;20,304;20,366
2024-07-22;20:24:00;20,019;20,304;20,25;20,322
2024-07-22;20:29:00;19,871;20,101;20,269;20,194
2024-07-22;20:34:00;19,909;19,929;20,426;20,056
2024-07-22;20:39:00;19,887;19,779;20,5;19,916
2024-07-22;20:44:00;19,84;19,695;20,498;19,779
2024-07-22;20:49:00;19,868;20,019;20,257;19,882
2024-07-22;20:54:00;20,083;20,269;20,136;20,055
2024-07-22;20:59:00;20,382;20,491;20,263;20,245
2024-07-22;21:04:00;20,468;20,596;20,285;20,374
2024-07-22;21:09:00;20,038;20,256;20,162;20,319
2024-07-22;21:14:00;19,986;20,032;20,36;20,174
2024-07-22;21:19:00;19,84;19,895;20,378;20,027
2024-07-22;21:24:00;19,838;19,75;20,5;19,896
2024-07-22;21:29:00;19,869;19,967;20,372;19,887
2024-07-22;21:34:00;20,06;20,247;20,21;20,048
2024-07-22;21:39:00;20,36;20,431;20,292;20,201
2024-07-22;21:44:00;20,553;20,617;20,393;20,381
2024-07-22;21:49:00;20,115;20,284;20,274;20,343
2024-07-22;21:54:00;20,042;20,017;20,437;20,167
2024-07-22;21:59:00;19,998;19,827;20,558;19,982
2024-07-22;22:04:00;19,939;19,707;20,578;19,832
2024-07-22;22:09:00;19,836;19,816;20,42;19,805
2024-07-22;22:14:00;19,967;20,147;20,254;19,948
2024-07-22;22:19:00;20,28;20,387;20,315;20,152
2024-07-22;22:24:00;20,568;20,612;20,439;20,339
2024-07-22;22:29:00;20,337;20,529;20,367;20,442
2024-07-22;22:34:00;20,026;20,175;20,368;20,282
2024-07-22;22:39:00;19,837;19,97;20,376;20,125
2024-07-22;22:44:00;19,867;19,845;20,5;19,987
2024-07-22;22:49:00;19,877;19,966;20,451;19,952
2024-07-22;22:54:00;20,058;20,264;20,337;20,074
2024-07-22;22:59:00;20,319;20,498;20,315;20,243
2024-07-22;23:04:00;20,529;20,645;20,428;20,428
2024-07-22;23:09:00;20,205;20,3;20,438;20,354
2024-07-22;23:14:00;20,065;20,043;20,495;20,198
2024-07-22;23:19:00;19,95;19,86;20,605;20,048
2024-07-22;23:24:00;19,927;19,737;20,617;19,881
2024-07-22;23:29:00;19,912;20,032;20,417;19,925
2024-07-22;23:34:00;20,145;20,266;20,381;20,073
2024-07-22;23:39:00;20,417;20,522;20,425;20,27
2024-07-22;23:44:00;20,58;20,642;20,461;20,455
2024-07-22;23:49:00;20,31;20,263;20,545;20,341
2024-07-22;23:54:00;20,146;20,015;20,62;20,175
2024-07-22;23:59:00;19,987;19,832;20,62;20,029
2024-07-23;00:04:00;19,919;19,685;20,617;19,872
2024-07-23;00:09:00;19,936;19,744;20,569;19,77
2024-07-23;00:14:00;19,999;20,083;20,386;19,922
2024-07-23;00:19:00;20,195;20,315;20,329;20,08
2024-07-23;00:24:00;20,477;20,563;20,403;20,299
2024-07-23;00:29:00;20,428;20,535;20,358;20,413
2024-07-23;00:34:00;20,101;20,166;20,43;20,292
2024-07-23;00:39:00;19,976;19,956;20,515;20,099
2024-07-23;00:44:00;19,932;19,722;20,597;19,918
2024-07-23;00:49:00;19,913;19,806;20,535;19,786
2024-07-23;00:54:00;20,044;20,154;20,42;19,954
2024-07-23;00:59:00;20,298;20,366;20,385;20,146
2024-07-23;01:04:00;20,598;20,601;20,48;20,329
2024-07-23;01:09:00;20,353;20,423;20,458;20,393
2024-07-23;01:14:00;20,107;20,072;20,509;20,226
2024-07-23;01:19:00;19,958;19,88;20,502;20,064
2024-07-23;01:24:00;19,88;19,726;20,562;19,884
2024-07-23;01:29:00;19,947;20,085;20,428;19,929
2024-07-23;01:34:00;20,199;20,353;20,37;20,107
2024-07-23;01:39:00;20,527;20,568;20,46;20,309
2024-07-23;01:44:00;20,45;20,498;20,522;20,415
2024-07-23;01:49:00;20,102;20,13;20,534;20,272
2024-07-23;01:54:00;19,995;19,868;20,617;20,049
2024-07-23;01:59:00;19,953;19,733;20,62;19,87
2024-07-23;02:04:00;19,959;20,072;20,439;19,937
2024-07-23;02:09:00;20,19;20,293;20,407;20,093
2024-07-23;02:14:00;20,527;20,527;20,5;20,298
2024-07-23;02:19:00;20,466;20,522;20,453;20,419
2024-07-23;02:24:00;20,212;20,138;20,533;20,291
2024-07-23;02:29:00;20,098;19,884;20,62;20,075
2024-07-23;02:34:00;19,984;19,787;20,614;19,899
2024-07-23;02:39:00;20,03;20,126;20,414;19,975
2024-07-23;02:44:00;20,236;20,353;20,37;20,139
2024-07-23;02:49:00;20,528;20,594;20,45;20,315
2024-07-23;02:54:00;20,384;20,505;20,407;20,425
2024-07-23;02:59:00;20,199;20,154;20,544;20,285
